CV,moyenne,ecart_type,min,max,D1,D9,C05,C95,ecart_D1_D9,ecart_C95_C05,ecart_minmax
2B01,420.480119682143,237.222513740739,-0.800000011920929,894.609985351563,103.775002288818,763.127008056641,61.139001083374,803.550994873047,659.352005767823,742.411993789673,895.409985363484
2B04,203.190601596518,192.623318233918,-0.5,710.780029296875,1.49500000476837,500.404998779297,0.337500005960465,566.647506713867,498.909998774529,566.310006707907,711.280029296875
2B05,324.868898473815,293.229815265156,-0.629999995231628,1506.76000976563,31.692000579834,754.469970703125,8.91199989318849,904.1740234375,722.777970123291,895.262023544311,1507.39000976086
2B06,138.470504194829,224.98758365853,-0.5,1123.77001953125,-0.5,461.732006835937,-0.5,659.973980712891,462.232006835937,660.473980712891,1124.27001953125
2B07,531.184336476515,470.471409725666,-0.810000002384186,2496.15991210938,68.370002746582,1262.35498046875,36.3175001144409,1536.4049987793,1193.98497772217,1500.08749866486,2496.96991211176
2B08,359.261474109597,287.242585148145,-0.550000011920929,1318.85998535156,51.4000015258789,803.590026855469,25.3859992980957,938.551989746094,752.19002532959,913.165990447998,1319.40998536348
2B09,301.712801208497,301.238913264727,-0.5,1657.13000488281,4.53000020980835,732.444006347656,1.91999995708466,875.776007080076,727.914006137848,873.856007122992,1657.63000488281
2B10,484.789672019075,382.447365644056,-0.230000004172325,1737.82995605469,23.7700004577637,994.277026367187,10.1815001964569,1143.66854248047,970.507025909424,1133.48704228401,1738.05995605886
2B11,1194.66448739232,540.947242094548,190.080001831055,2596.10009765625,455.939996337891,1937.56997070313,371.416003417969,2094.20395507813,1481.62997436524,1722.78795166016,2406.02009582519
2B12,630.986951056626,473.021401700215,-0.370000004768372,2342.92993164063,53.0060001373291,1327.14401855469,15.1400003433228,1544.29053955078,1274.13801841736,1529.15053920746,2343.2999316454
2B13,210.474983119905,263.496803294221,-0.430000007152557,1708.15002441406,7.76000022888184,602.463018798828,2.04999995231628,754.181982421876,594.703018569946,752.131982469559,1708.58002442121
2B14,914.708483931854,503.217510371043,7.76000022888184,2684.72998046875,333.852001953126,1658.19794921875,261.396002197266,1866.92800292969,1324.34594726563,1605.53200073242,2676.96998023987
2B15,527.722054396174,454.896141693259,-0.310000002384186,2356.15991210938,64.8159988403321,1163.78103027344,35.0499992370606,1452.02702636719,1098.96503143311,1416.97702713013,2356.46991211176
2B99,259.525052462009,222.433753804258,-0.800000011920929,959.530029296875,19.9649991989136,579.740020751954,8.47750020027161,696.015014648438,559.77502155304,687.537514448166,960.330029308796
3001,4.28508733458769,11.6131887144028,-2.21000003814697,92.2799987792969,-0.5,10,-0.5,21.0900001525879,10.5,21.5900001525879,94.4899988174439
3002,190.92672957659,79.4920872519541,92.2699966430664,556.349975585938,112.050003051758,302.480010986328,106,338.336993408204,190.43000793457,232.336993408204,464.079978942872
3003,247.760639764474,65.5738143355817,100.620002746582,615.640014648438,164.619995117188,319.429992675781,154.919998168945,333.739990234375,154.809997558593,178.81999206543,515.020011901856
3004,142.481090438088,31.0808064013747,81.1100006103516,315.220001220703,109.209999084473,179.210006713867,101.650001525879,197.342506408692,70.000007629394,95.6925048828125,234.110000610351
3005,121.892622945962,62.6043829612079,28.2000007629395,284.320007324219,44.1100006103516,215.270004272461,38.2000007629395,232.929992675781,171.160003662109,194.729991912841,256.120006561279
3006,23.1716591510767,27.0021493154248,-0.800000011920929,146.589996337891,1.37999999523163,61.5900001525879,0.8299999833107,71.7900009155274,60.2100001573563,70.9600009322167,147.389996349812
3007,99.9247421435558,47.7944964140122,15.2200002670288,274.279998779297,41.7480003356934,166.080001831055,34.4000015258789,186.979995727539,124.332001495362,152.57999420166,259.059998512268
3008,445.809670133603,202.226134942561,130.720001220703,1505.59997558594,234.139999389648,704.799987792969,198.100006103516,831.700012207031,470.659988403321,633.600006103515,1374.87997436524
3009,76.7794488902385,43.2190911220238,23.6000003814697,211.399993896484,41.3899993896484,156.377005004883,34.5900001525879,190.020004272461,114.987005615235,155.430004119873,187.799993515014
3014,168.593485389027,83.6805794581317,33.4300003051758,406.299987792969,65.0199966430664,284.508001708985,47.2200012207031,312.850006103516,219.488005065918,265.630004882813,372.869987487793
3015,175.074607117569,126.147447777105,33.7700004577637,989.900024414063,81.0619979858399,334.200012207031,71.8605007171631,421.100006103516,253.138014221191,349.239505386353,956.130023956299
3016,98.6044919080916,62.2919543453908,6.34000015258789,269.700012207031,23.8610006332398,195.410003662109,15.7200002670288,211.610000610352,171.549003028869,195.890000343323,263.360012054443
3017,98.2096939958629,67.3630416021563,16.8099994659424,274.209991455078,25.8500003814697,212.026000976563,23.2000007629395,234.800003051758,186.176000595093,211.600002288819,257.399991989136
3018,235.250219993398,88.1231597781615,90.7300033569336,685.099975585938,134.630004882813,350,123.830001831055,402.799987792969,215.369995117187,278.969985961914,594.369972229004
3019,51.398166798586,53.7065989521435,-1.45000004768372,206.070007324219,0,128.699996948242,-0.310000002384186,167.779998779297,128.699996948242,168.089998781681,207.520007371903
3020,152.918812522875,65.7331546661568,29.5200004577637,362.220001220703,71.870002746582,251.419998168945,63.4700012207031,267.309997558594,179.549995422363,203.839996337891,332.700000762939
3021,24.9353312646895,27.0523458569224,-1.26999998092651,126.370002746582,-0.200000002980232,65.7699966430664,-0.5,80.2880004882812,65.9699966460466,80.7880004882812,127.640002727509
3022,664.261673926748,304.627167294745,97.9100036621094,1562.5,264.001000976563,1126.19995117188,197.199996948242,1247.19995117188,862.198950195318,1049.99995422364,1464.58999633789
3023,90.248095832973,58.7132529793114,10.960000038147,265,20.3700008392334,174.100006103516,16.829499912262,224.204997253418,153.730005264283,207.375497341156,254.039999961853
3098,155.567338136864,32.6703181808876,114.709999084473,328.820007324219,124.319999694824,200.020004272461,121.01000213623,231.419998168945,75.700004577637,110.409996032715,214.110008239746
3099,101.19290520778,53.3447425150258,19.2999992370605,213.5,30.6000003814697,169.380004882813,26,179.106502532959,138.780004501343,153.106502532959,194.20000076294
3101,258.352940315319,58.4783451753074,162.470001220703,525.900024414063,195.110000610352,330.399993896484,186.550003051758,365.299987792969,135.289993286132,178.749984741211,363.43002319336
3102,935.778297184327,582.697934634954,259.040008544922,3197.61010742188,363.100006103516,1774.05603027344,325.799987792969,2041.22397460938,1410.95602416993,1715.42398681641,2938.57009887696
3103,152.680938213569,18.8424448723504,109.730003356934,191.899993896484,131.580001831055,182,124.891999816895,183.399993896484,50.419998168945,58.5079940795894,82.16999053955
3104,196.01364972422,38.9378859970395,136.860000610352,284.700012207031,148.770004272461,250.329002380371,145.630004882813,260.088995361329,101.55899810791,114.458990478516,147.840011596679
3105,126.464737234474,15.047019111748,105.150001525879,195.600006103516,114.430000305176,140.300003051758,112.839996337891,168.399993896484,25.870002746582,55.559997558593,90.450004577637
3106,290.422327429547,54.8910207385955,183.080001831055,591.900024414063,225.399993896484,362.899993896484,212.43800201416,385.899993896484,137.5,173.461991882324,408.820022583008
3107,222.308323347097,37.2733386320529,141.550003051758,346,168.279998779297,271,156.580001831055,283.405999755859,102.720001220703,126.825997924804,204.449996948242
3108,184.369589238734,42.0038196558826,98.4100036621094,295.600006103516,125.75,242.399993896484,112.300003051758,257.600006103516,116.649993896484,145.300003051758,197.190002441407
3109,188.008547618569,21.56703522354,148.320007324219,308,168.960006713867,210.5,165.190002441406,227.27600402832,41.539993286133,62.0860015869143,159.679992675781
3110,181.938708836849,29.0013592946362,112.230003356934,275.399993896484,141.300003051758,218.899993896484,132.199996948242,226.800003051758,77.599990844726,94.600006103516,163.16999053955
3111,219.733551105183,42.9331087576696,155,330,169.470001220703,289.329986572266,166.399993896484,306.890014648438,119.859985351563,140.490020751954,175
3112,175.350765508385,28.0661157380012,137.610000610352,289,150.940002441406,217.800003051758,147.639999389648,240.984996795654,66.860000610352,93.3449974060062,151.389999389648
3113,222.516018123556,34.926627150463,155.25,569.799987792969,181.699996948242,260.5,171.960006713867,273.100006103516,78.800003051758,101.139999389649,414.549987792969
3114,396.216911658627,76.9590153544934,215.169998168945,698.5,297.399993896484,505.700012207031,273.600006103516,533.299987792969,208.300018310547,259.699981689453,483.330001831055
3121,181.247043383856,16.2742272180112,133.940002441406,237.600006103516,155.399993896484,194,152.791003417969,208.300003051758,38.600006103516,55.5089996337891,103.66000366211
3122,141.003800144789,17.7005235013653,123.900001525879,202.199996948242,130.203997802734,175.379998779297,129.372003173829,186.040002441406,45.1760009765626,56.6679992675778,78.299995422363
3123,166.268261146132,23.4911905744289,125.650001525879,210.199996948242,135.940002441406,199.859997558594,134.460006713867,204.100006103516,63.9199951171876,69.639999389649,84.549995422363
3124,183.478992367818,26.2610412369905,131.529998779297,247.080001831055,147.330001831055,218.210006713867,141.529998779297,225.138000488281,70.880004882812,83.608001708984,115.550003051758
3125,175.366253449813,32.3307041627654,138.300003051758,253.360000610352,143.048002624512,225.163003540039,142.300003051758,231.995501708985,82.1150009155268,89.6954986572266,115.059997558594
3126,164.051811965179,8.78046986329639,142.070007324219,190.600006103516,155.399993896484,180.600006103516,153.830001831055,185.800003051758,25.200012207032,31.970001220703,48.529998779297
3127,139.291906276023,32.0318673504588,82.7200012207031,246.199996948242,103.190002441406,186.800003051758,98.3000030517578,198.699996948242,83.610000610352,100.399993896484,163.479995727539
3199,148.298348472863,18.7354771267526,118.370002746582,260.299987792969,132.472001647949,161.600006103516,129.820007324219,186.599005889893,29.1280044555669,56.778998565674,141.929985046387
3201,135.626231741446,31.7495053507486,76,250,96.0400009155273,177,90.0589981079102,191.699996948242,80.9599990844727,101.640998840332,174
3202,132.770786732011,24.6469104511054,64.9499969482422,199.399993896484,97.3000030517578,163.100006103516,87.4700012207031,167.899993896484,65.8000030517582,80.4299926757809,134.449996948242
3203,247.487870198359,41.1690787075981,154.199996948242,385.200012207031,194,302.799987792969,182,317.600006103516,108.799987792969,135.600006103516,231.000015258789
3204,192.185876173157,35.7866369085634,112.949996948242,284.399993896484,140.570007324219,239,131.19800415039,248.300003051758,98.429992675781,117.101998901368,171.449996948242
3205,187.869883988728,22.8245988050146,123.699996948242,266.899993896484,156.100006103516,216.899993896484,149.563502502442,224.800003051758,60.799987792968,75.2365005493163,143.199996948242
3206,211.169502105658,31.2356476912658,139.970001220703,293.799987792969,168,253.199996948242,159.360000610352,264,85.199996948242,104.639999389648,153.829986572266
3207,137.729965891177,32.1148994476401,60.9300003051758,232,96.0500030517578,180.199996948242,84.0015003204346,192.699996948242,84.1499938964842,108.698496627807,171.069999694824
3208,166.97551029685,30.809281379256,89.6900024414063,276.700012207031,127.648001098633,207.200997924805,115.980003356934,218.399993896484,79.5529968261717,102.41999053955,187.010009765625
3209,150.519304554215,34.8019423476595,77.4800033569336,266.5,103.400001525879,193.899993896484,95.1600036621094,207.699996948242,90.499992370605,112.539993286133,189.019996643066
3210,176.349258901211,33.386732068355,93.2300033569336,275,132.860000610352,221.899993896484,121.550003051758,232.899993896484,89.039993286132,111.349990844726,181.769996643066
3211,171.491144539118,24.8386385209578,106.190002441406,254.800003051758,136.5,203,126.367002105713,210.199996948242,66.5,83.8329948425291,148.610000610352
3212,122.309648514396,24.2910529189135,60.2200012207031,221,90.0999984741211,152.399993896484,81.3000030517578,161.800003051758,62.2999954223629,80.5000000000002,160.779998779297
3213,197.485241707774,37.2487020050007,132.889999389648,310.350006103516,149.550003051758,250.899993896484,143.170998382568,271.128504943848,101.349990844726,127.95750656128,177.460006713868
3214,138.712493286506,36.544472390064,56.25,234.600006103516,90.4100036621094,188.399993896484,79.4300003051758,196.399993896484,97.9899902343746,116.969993591308,178.350006103516
3215,225.554406791288,36.443680987693,138.830001831055,376.700012207031,176.940002441406,272.399993896484,168.389999389648,287,95.459991455078,118.610000610352,237.870010375976
3216,185.989456381627,37.1776048141015,109.360000610352,342.799987792969,137,236.100006103516,130.410003662109,248.399993896484,99.100006103516,117.989990234375,233.439987182617
3217,220.679823765993,34.5376275078579,146.520004272461,351,178,269.5,168.020004272461,282.5,91.5,114.479995727539,204.479995727539
3299,184.805978357107,40.8392970980899,114.26000213623,279.899993896484,132.411003112793,244.5,126.28099899292,254.5,112.088996887207,128.21900100708,165.639991760254
3301,25.3014604253069,15.3251884253419,-1.88999998569489,59.0800018310547,5.46000003814697,47.2000007629395,3.60999989509583,50.810001373291,41.7400007247925,47.2000014781952,60.9700018167496
3307,8.04436460422521,7.29316752480623,-0.600000023841858,30.7900009155273,1,19.7900009155273,0.689999997615814,21.8899993896484,18.7900009155273,21.1999993920326,31.3900009393692
3308,46.5875924236335,20.1963819370094,-1.41999995708466,76.8099975585938,11.960000038147,67.1800003051758,4.19000005722046,68.3600006103516,55.2200002670288,64.1700005531312,78.2299975156785
3309,38.8858020991664,28.5810614043514,-9,84.5899963378906,3.20000004768372,71.4000015258789,2.58999991416931,74.6900024414063,68.2000014781952,72.100002527237,93.5899963378906
3310,42.3153079201827,30.190673858624,-0.0700000002980232,120.400001525879,6.05000019073486,84.8000030517578,4.38000011444092,93.4000015258789,78.7500028610229,89.020001411438,120.470001526177
3311,61.9263512005555,26.1336669901643,-1.39999997615814,112.5,20,91,3.83999991416931,97.5999984741211,71,93.7599985599518,113.899999976158
3312,65.3883530591064,25.5001075734237,-0.730000019073486,120.400001525879,25.5,97.0799987792972,10.6310001373291,104,71.5799987792972,93.3689998626709,121.130001544953
3313,20.4007048704185,21.5997156276823,-2.5,91.5,-2.49000000953674,51.3600006103516,-2.5,62.5,53.8500006198883,65,94
3314,28.23555182328,16.6970546622119,-0.930000007152557,65.25,8.30000019073486,54.6500015258789,5.38000011444092,58.6800003051758,46.3500013351441,53.3000001907349,66.1800000071526
3315,52.7795037092719,19.4849004683864,-0.740000009536743,97.8000030517578,22.7600002288818,74.120002746582,16.0599994659424,77.0100021362305,51.3600025177002,60.9500026702881,98.5400030612946
3316,19.8429946374678,18.2761481668171,-0.930000007152557,85.4000015258789,3,46.4000015258789,2.1800000667572,55.5,43.4000015258789,53.3199999332428,86.3300015330315
3317,40.1127009157994,22.8787130401896,0.889999985694885,87.3000030517578,4.40000009536743,68.1900024414063,3.40000009536743,72.3000030517578,63.7900023460389,68.9000029563904,86.4100030660629
3318,34.6809849613139,10.4738953647343,7.63000011444092,50.0400009155274,16.5600004196167,44.920000076294,13.1325001716614,45.5150003433228,28.3599996566773,32.3825001716614,42.4100008010865
3319,49.4204636023546,5.99870817181123,22.6000003814697,60.5800018310547,41.3400001525879,56.8800010681152,38.7900009155273,58.1599998474121,15.5400009155273,19.3699989318848,37.980001449585
3320,44.6942868955855,17.6976936460054,-0.759999990463257,105.379997253418,20.7000007629395,66.3199996948242,12.8000001907349,72.0619979858399,45.6199989318847,59.261997795105,106.139997243881
3321,45.0623029578252,23.4104290465602,0.310000002384186,116.23999786377,12.5100002288818,75.2330017089844,8.3335000038147,82.6999969482422,62.7230014801026,74.3664969444275,115.929997861386
3322,10.4883211538954,8.92936806829706,-2.5,60.3400001525879,1.62000000476837,23.7199993133545,-0.930000007152557,27.7000007629395,22.0999993085861,28.6300007700921,62.8400001525879
3323,56.8760891660356,7.23857765458798,22.7999992370606,67.5199966430664,47.4000015258789,64.5599975585938,42.7050008773804,65.620002746582,17.1599960327149,22.9150018692016,44.7199974060058
3324,32.2051952832927,8.92901432353112,11.5,53.1300010681152,20.1000003814697,44.2240013122559,16.763000869751,46.1199989318848,24.1240009307862,29.3569980621338,41.6300010681152
3325,13.8144068758107,12.1403682285285,-2.5,47.2200012207031,1,32.0400009155273,0.610000014305115,34.1300010681152,31.0400009155273,33.5200010538101,49.7200012207031
3326,15.0941245685181,17.1472174678948,-1.45000004768372,83.4000015258789,1.00999999046326,38.5900001525879,-0.75,51.4000015258789,37.5800001621246,52.1500015258789,84.8500015735626
3327,69.6818764362514,28.4753643355937,2.16000008583069,139.699996948242,23.5,103.699996948242,15.9300003051758,110.5,80.199996948242,94.5699996948242,137.539996862411
3328,37.6860283676539,8.66289570499552,4.76000022888184,51.4300003051758,25.2600002288818,46.0800018310547,19.7600002288818,47.5900001525879,20.8200016021729,27.8299999237061,46.670000076294
3329,92.0604880321124,30.243823661106,1.60000002384186,164.550003051758,46.6590000152588,125.800003051758,33.7599983215332,133.580001831055,79.1410030364992,99.8200035095218,162.950003027916
3330,24.7674596468265,10.9422757425165,-2.5,65.1100006103516,13.0900001525879,40.9000015258789,7.76000022888184,44.2000007629395,27.810001373291,36.4400005340577,67.6100006103516
3331,21.3289834314725,4.21501137016636,8.39000034332275,30.5,16.2360008239746,27.2000007629395,14.1000003814697,28.0800003051758,10.9639999389649,13.9799999237061,22.1099996566773
3332,25.0986427565743,13.9355780926873,-1.88999998569489,104.900001525879,7.92000007629395,44.25,4.69000005722046,51.8910013198852,36.3299999237061,47.2010012626648,106.790001511574
3333,14.0098544190533,8.6830230234662,1.38999998569489,40.9199981689453,3.90000009536743,25.6000003814697,3.20000004768372,28.6000003814697,21.7000002861023,25.400000333786,39.5299981832504
3396,6.83547566899297,3.47891838465894,1.20000004768372,17.2000007629395,3.5,12.6899995803833,2.20000004768372,14.1000003814697,9.1899995803833,11.900000333786,16.0000007152558
3397,9.03772954201698,8.11732224314601,0.100000001490116,42.8600006103516,2.20000004768372,21.2900009155273,2.20000004768372,27.1000003814697,19.0900008678436,24.900000333786,42.7600006088615
3398,41.8438417178301,8.09881903798529,9.89000034332275,54.8800010681152,29.8899993896484,49.7900009155273,23.1000003814697,50.5900001525879,19.9000015258789,27.4899997711182,44.9900007247925
3399,45.3783520092396,9.52702604889925,10.3900003433228,72.9499969482422,28.7900009155273,52.9300003051758,24,53.9300003051758,24.1399993896485,29.9300003051758,62.5599966049194
3401,7.99432499734339,9.56297079231492,-0.5,110.800003051758,-0.5,20.8859992980957,-0.5,26.5,21.3859992980957,27,111.300003051758
3402,18.4857697213601,22.1722418036386,-0.509999990463257,120,0.409999996423721,57,0.0199999995529652,68.5999984741211,56.5900000035763,68.5799984745681,120.509999990463
3403,71.4924573049733,32.6645775650425,12.460000038147,132,24.5160003662109,110.900001525879,22.0355008125305,117.099998474121,86.3840011596681,95.0644976615905,119.539999961853
3404,46.1220913501702,27.6877208322911,-0.5,119.5,5.30000019073486,80.6999969482422,3.27999997138977,90.5999984741211,75.3999967575073,87.3199985027313,120
3405,170.360527958432,125.821379314127,9.64000034332275,699.900024414063,42.7999992370606,343.200012207031,29.1299991607666,420.799987792969,300.40001296997,391.669988632202,690.26002407074
3406,375.889436657709,191.601126185883,17.9200000762939,1091.19995117188,105.099998474121,635.599975585938,63.4000015258789,701.200012207031,530.499977111817,637.800010681152,1073.27995109559
3407,67.1992227412477,32.2529721732858,11.8000001907349,210.600006103516,30.2999992370606,109,22.5,126.604998397827,78.7000007629394,104.104998397827,198.800005912781
3408,34.9722338315077,52.9373111757652,-0.5,232.5,-0.5,116.039999389649,-0.5,161.199996948242,116.539999389649,161.699996948242,233
3409,199.491429591564,129.829518744687,17.1200008392334,840.200012207031,62.9300003051758,360.188012695312,48.5400009155273,465.5,297.258012390137,416.959999084473,823.080011367798
3410,23.6555716684511,29.7354872934868,-0.5,144.720001220703,0.211999994516375,59.8400001525879,-0.5,102.221003341675,59.6280001580715,102.721003341675,145.220001220703
3411,415.397156065304,222.643252778157,60.0900001525879,940.099975585938,158.300003051758,732.799987792969,133.199996948242,758.400024414063,574.499984741211,625.200027465821,880.00997543335
3412,28.7313906558315,37.7790231966033,-1.41999995708466,260.600006103516,0.740000009536743,63.310001373291,0.0700000002980232,82.9920028686522,62.5700013637543,82.9220028683542,262.020006060601
3413,7.00907879467042,10.3390750351704,-0.550000011920929,60.2000007629395,-0.5,20.7000007629395,-0.5,29.6000003814697,21.2000007629395,30.1000003814697,60.7500007748604
3414,84.8536466454901,74.8968293577615,-0.5,466.700012207031,6.69000005722046,188.300003051758,-0.5,245.5,181.610002994538,246,467.200012207031
3415,103.779535660527,29.1450688314038,51.0200004577637,163.270004272461,66.2320030212402,144.768003845215,61.4525007247925,148.688502502441,78.5360008239747,87.2360017776486,112.250003814697
3420,62.7414559884669,22.6459814392798,15.3999996185303,141.600006103516,35.4000015258789,95.9000015258789,31.2999992370606,105.900001525879,60.5,74.6000022888184,126.200006484986
3421,48.8087406224058,30.998544920043,1.86000001430511,176,11.7700004577637,92.0999984741211,7.94000005722046,103.800003051758,80.3299980163574,95.8600029945375,174.139999985695
3422,68.4591331848894,53.8641121555759,-0.5,315.799987792969,1.41999995708466,142.699996948242,-0.5,168.5,141.279996991157,169,316.299987792969
3423,140.791667951151,67.8493219539732,39.3600006103516,628.799987792969,73.1999969482422,246.699996948242,62.4099998474121,270.399993896484,173.5,207.989994049072,589.439987182617
3424,460.070604817561,306.529120628685,0.610000014305115,1149.90002441406,90.1999969482422,921.099975585937,56.7400016784668,990.799987792969,830.899978637695,934.059986114502,1149.29002439975
3425,6.88110466826147,22.1845188002116,-0.790000021457672,176.880004882813,-0.5,15.7200002670288,-0.5,49.2380004882812,16.2200002670288,49.7380004882812,177.670004904271
3498,43.952800296829,23.5703845185258,0.639999985694885,117.699996948242,13.3920001983643,78.3000030517578,9.09000015258789,87.9000015258789,64.9080028533935,78.810001373291,117.059996962547
3499,42.7271437149946,20.5933706538292,5.46000003814697,118.199996948242,17.7000007629395,71.8000030517578,13.8999996185303,78.4000015258789,54.1000022888183,64.5000019073486,112.739996910095
3501,87.0784382194137,32.1313045331269,-2.79999995231628,193.600006103516,43.7999992370605,130.5,31.5,146.199996948242,86.7000007629395,114.699996948242,196.400006055832
3502,64.8445317379306,25.1454703496135,1.76999998092651,116,31.1000003814697,98.1999969482422,22.7000007629395,103.800003051758,67.0999965667725,81.1000022888185,114.230000019073
3503,52.6478283630419,14.6084966896193,25.1900005340576,95.5999984741211,33.2999992370605,72.4000015258789,30.0865000724793,77.9000015258789,39.1000022888184,47.8135014533996,70.4099979400635
3504,42.6615680227883,24.2685296509505,12.9200000762939,110.699996948242,20.5240005493164,86.9920013427735,18.8199996948242,98.7480010986328,66.4680007934571,79.9280014038086,97.7799968719481
3505,66.6748381179353,15.096648215054,28.8400001525879,117,46.9000015258789,86.4000015258789,41.810001373291,92.0999984741211,39.5,50.2899971008301,88.1599998474121
3506,68.4360240181387,22.9395499795904,12.6999998092651,187.5,38.7999992370606,100,31.6000003814697,106,61.2000007629394,74.3999996185303,174.800000190735
3507,36.3741757930083,30.4680677853094,-37.6500015258789,115.800003051758,4.34000015258789,85.4000015258789,3.17000007629395,94.5999984741211,81.060001373291,91.4299983978272,153.450004577637
3508,96.1491509770983,24.4014086586993,34.2000007629395,182,65.4000015258789,127.900001525879,60.2000007629395,141,62.5000000000001,80.7999992370605,147.79999923706
3509,148.832609786312,28.049865571035,71,245.190002441406,107.099998474121,182,96.0999984741211,193.699996948242,74.900001525879,97.5999984741209,174.190002441406
3510,85.501003729643,22.3680032452184,-27.2000007629395,190.100006103516,60,108.900001525879,53.7000007629395,119,48.900001525879,65.2999992370605,217.300006866456
3511,67.1590604725384,25.5100890071085,8.46000003814697,127.300003051758,32.4120010375977,100.900001525879,24.5469997406005,107,68.4880004882813,82.4530002593995,118.840003013611
3512,60.7014776989967,20.1057499308737,20.8799991607666,133.5,35.2000007629395,89.5,30.7999992370605,97.8000030517578,54.2999992370605,67.0000038146973,112.620000839233
3513,76.2759954949492,20.0757178713786,28.2199993133545,124.099998474121,49.8660011291504,103.199996948242,42.5999984741211,110.099998474121,53.3339958190916,67.4999999999999,95.8799991607665
3514,83.3664226199247,19.5791436089713,22.8999996185303,128.100006103516,54.0999984741211,107.199996948242,48.2000007629395,111.699996948242,53.0999984741209,63.4999961853025,105.200006484986
3515,93.41544792487,20.8146838471049,43.2000007629395,182.539993286133,67.9000015258789,118.099998474121,60.9000015258789,131.100006103516,50.1999969482421,70.2000045776371,139.339992523194
3516,105.464722106886,43.0416371070506,23.8700008392334,258,51.9000015258789,160,43.4000015258789,177,108.099998474121,133.599998474121,234.129999160767
3517,43.9204880385173,24.0434453785801,-8.52000045776367,114,10.9300003051758,78.5,5.17500007152558,86.1999969482422,67.5699996948242,81.0249968767166,122.520000457764
3520,50.6383532104492,9.16633425875116,32.4700012207031,77,38.5360008239746,61.9600006103516,36.6019989013672,67.0799987792969,23.423999786377,30.4779998779297,44.5299987792969
3522,32.1662690372406,6.64040163231015,19.9200000762939,48.9700012207031,23.4500007629395,40.131999206543,21.3740003585815,43.5999984741211,16.6819984436035,22.2259981155396,29.0500011444092
3523,53.1027474486123,11.0913361652265,27.1000003814697,92.3000030517578,37.9000015258789,66,35.0149997711182,70.8000030517578,28.0999984741211,35.7850032806396,65.2000026702881
3524,39.7775830989618,13.5473488418167,17.5200004577637,92.8000030517578,24.1499996185303,59.9000015258789,21.8899993896484,68,35.7500019073486,46.1100006103516,75.2800025939941
3525,30.7808572350179,14.4161752685346,-2.75999999046326,60.3400001525879,6.07000017166138,46.8400001525879,5.65000009536743,48.9300003051758,40.7699999809265,43.2800002098084,63.1000001430512
3526,41.3523868270438,16.6090531674425,-5,89.3000030517578,19.7439998626709,64,14.2299995422363,69.1999969482422,44.2560001373291,54.9699974060059,94.3000030517578
3527,110.61189639832,23.18263022821,19,191.899993896484,83.9000015258789,138.600006103516,73.0999984741211,155.800003051758,54.7000045776371,82.7000045776369,172.899993896484
3597,109.338702730746,26.0462185717478,63,171.300003051758,74.8900016784668,144.699996948242,69,152.854998016357,69.8099952697752,83.8549980163573,108.300003051758
3598,39.2515736936857,11.498688142595,20.4599990844727,72.4800033569336,25.170000076294,55.5,23.6399993896484,58.9055006027222,30.329999923706,35.2655012130738,52.0200042724609
3599,24.1499802859531,12.2486700356056,-5,50.9300003051758,6.10400013923645,39.3860012054443,5.15700008869171,42.4000015258789,33.2820010662079,37.2430014371872,55.9300003051758
3601,164.069843380661,10.5105499016023,132.389999389648,215.100006103516,152.800003051758,177.899993896484,149.100006103516,181.690002441406,25.099990844726,32.58999633789,82.710006713868
3602,187.350659233891,47.428467338129,94.0100021362305,320.200012207031,135.5,258.600006103516,126.300003051758,271.600006103516,123.100006103516,145.300003051758,226.190010070801
3603,109.626262489329,15.1391593245754,59.0200004577637,154.100006103516,90.4000015258789,130.190002441406,85,135.600006103516,39.7900009155271,50.600006103516,95.0800056457523
3604,130.70780742138,19.4970277074879,79.6600036621094,193.690002441406,103.771997070312,154.190002441406,96.6455005645752,161.5,50.4180053710939,64.8544994354248,114.029998779297
3605,151.984516549216,5.14190629442674,141.070007324219,164.690002441406,145.389999389648,159.100006103516,143.827003479004,160.600006103516,13.710006713868,16.7730026245118,23.619995117187
3608,233.752688321783,70.3849801323824,130.300003051758,454.100006103516,155.5,347,150.600006103516,377.799987792969,191.5,227.199981689453,323.800003051758
3609,148.279770080631,11.5993517655104,112,176.100006103516,131,160.600006103516,125,161.889999389648,29.600006103516,36.889999389648,64.100006103516
3610,156.508003903397,19.7565364251865,98.4000015258789,220.300003051758,130.5,180.800003051758,123.300003051758,189.889999389648,50.300003051758,66.58999633789,121.900001525879
3611,267.874604220925,64.6471842912467,156.300003051758,467,191.429992675781,359.5,179.100006103516,379,168.070007324219,199.899993896484,310.699996948242
3612,159.665633859929,47.7766637093566,81.9499969482422,348,114.300003051758,233.399993896484,108.5,261.700012207031,119.099990844726,153.200012207031,266.050003051758
3613,133.346731808838,26.6555032570793,72.6999969482422,200.889999389648,96.2300033569336,168.300003051758,88.4000015258789,178.389999389648,72.0699996948244,89.9899978637691,128.190002441406
3689,154.087240394978,9.96727743919662,129.149993896484,183.889999389648,139.726997375488,165.100006103516,136.043496704102,169.065003967285,25.3730087280278,33.0215072631836,54.740005493164
3699,151.730158031381,6.55434074431151,134.199996948242,164.5,141.425999450683,158.889999389648,138.356502532959,160.389999389648,17.4639999389647,22.0334968566886,30.300003051758
